Wavenumber (1/cm),Transmittance
1791.6533499515315,0.795
1792.9720374272972,0.8
1794.290724903063,0.8159
1795.609407,0.8381
1796.9280944757656,0.853
1798.2467819515314,0.855
1799.565469427297,0.857
1800.8841569030628,0.863
1802.202839,0.865
1803.5215264757658,0.867
1804.8402139515315,0.873
1806.1589014272972,0.879
1807.477588903063,0.881
1808.796271,0.885
1810.1149584757657,0.887
1811.4336459515314,0.889
1812.7523334272971,0.891
1814.0710209030628,0.893
1815.389703,0.895
1816.7083904757658,0.895
1818.0270779515315,0.895
1819.3457654272972,0.897
1820.664452903063,0.897
1821.983134,0.897
1823.3018214757658,0.9
1824.6205089515315,0.9
1825.9391964272972,0.9
1827.257883903063,0.9
1828.576566,0.897
1829.8952534757657,0.897
1831.2139409515314,0.897
1832.5326284272971,0.897
1833.8513159030629,0.9
1835.169998,0.9
1836.4886854757658,0.904
1837.8073729515315,0.904
1839.1260604272973,0.904
1840.444747903063,0.906
1841.76343,0.906
1843.0821174757657,0.904
1844.4008049515314,0.904
1845.7194924272972,0.904
1847.0381799030629,0.906
1848.356862,0.908
1849.6755494757658,0.91
1850.9942369515315,0.91
1852.3129244272973,0.912
1853.631611903063,0.914
1854.950294,0.914
1856.2689814757657,0.914
1857.5876689515314,0.912
1858.9063564272972,0.912
1860.225043903063,0.912
1861.543725,0.912
1862.8624124757657,0.912
1864.1810999515315,0.912
1865.4997874272972,0.912
1866.818474903063,0.912
1868.137157,0.91
1869.4558444757656,0.908
1870.7745319515313,0.908
1872.093219427297,0.908
1873.4119069030628,0.908
1874.730589,0.912
1876.0492764757657,0.914
1877.3679639515315,0.914
1878.6866514272972,0.914
1880.005338903063,0.914
1881.324021,0.914
1882.6427084757656,0.916
1883.9613959515314,0.914
1885.280083427297,0.914
1886.5987709030628,0.914
1887.917453,0.914
1889.2361404757658,0.914
1890.5548279515315,0.914
1891.8735154272972,0.914
1893.192202903063,0.914
1894.510884,0.916
1895.8295714757658,0.914
1897.1482589515315,0.914
1898.4669464272972,0.914
1899.785633903063,0.914
1901.104316,0.914
1902.4230034757657,0.914
1903.7416909515314,0.914
1905.060378427297,0.914
1906.3790659030628,0.914
1907.697748,0.914
1909.0164354757658,0.914
1910.3351229515315,0.914
1911.6538104272972,0.914
